,Cost,Redundant,Time(sec),sample,scenario,z
243,604650.0,5960.0,0.25725674629211426,11.0,1.0,5.0
244,720250.0,7116.0,0.25725674629211426,11.0,1.0,5.0
245,59850.0,37.0,0.25725674629211426,11.0,2.0,5.0
246,169950.0,1138.0,0.25725674629211426,11.0,2.0,5.0
247,280050.0,2239.0,0.25725674629211426,11.0,2.0,5.0
248,390050.0,3339.0,0.25725674629211426,11.0,2.0,5.0
249,500150.0,4440.0,0.25725674629211426,11.0,2.0,5.0
250,610250.0,5541.0,0.25725674629211426,11.0,2.0,5.0
251,720250.0,6641.0,0.25725674629211426,11.0,2.0,5.0
252,2500.0,386.0,0.2543201446533203,12.0,0.0,32.0
253,122400.0,1585.0,0.2543201446533203,12.0,0.0,32.0
254,242200.0,2783.0,0.2543201446533203,12.0,0.0,32.0
255,362100.0,3982.0,0.2543201446533203,12.0,0.0,32.0
256,481900.0,5180.0,0.2543201446533203,12.0,0.0,32.0
257,601800.0,6379.0,0.2543201446533203,12.0,0.0,32.0
258,721600.0,7577.0,0.2543201446533203,12.0,0.0,32.0
259,12300.0,100.0,0.2543201446533203,12.0,1.0,38.0
260,130300.0,1283.0,0.2543201446533203,12.0,1.0,32.0
261,248600.0,2466.0,0.2543201446533203,12.0,1.0,32.0
262,366800.0,3648.0,0.2543201446533203,12.0,1.0,32.0
263,485100.0,4831.0,0.2543201446533203,12.0,1.0,32.0
264,603400.0,6014.0,0.2543201446533203,12.0,1.0,32.0
265,721600.0,7196.0,0.2543201446533203,12.0,1.0,32.0
266,55900.0,36.0,0.2543201446533203,12.0,2.0,32.0
267,166900.0,1146.0,0.2543201446533203,12.0,2.0,32.0
268,277800.0,2255.0,0.2543201446533203,12.0,2.0,32.0
269,388800.0,3365.0,0.2543201446533203,12.0,2.0,32.0
270,499700.0,4474.0,0.2543201446533203,12.0,2.0,32.0
271,610700.0,5584.0,0.2543201446533203,12.0,2.0,32.0
272,721600.0,6693.0,0.2543201446533203,12.0,2.0,32.0
273,1700.0,496.0,0.2782564163208008,13.0,0.0,32.0
274,121500.0,1696.0,0.2782564163208008,13.0,0.0,28.0
275,241500.0,2896.0,0.2782564163208008,13.0,0.0,28.0
276,361500.0,4096.0,0.2782564163208008,13.0,0.0,28.0
277,481500.0,5296.0,0.2782564163208008,13.0,0.0,28.0
278,601500.0,6496.0,0.2782564163208008,13.0,0.0,28.0
279,721400.0,7695.0,0.2782564163208008,13.0,0.0,28.0
280,8000.0,248.0,0.2782564163208008,13.0,1.0,52.0
281,125900.0,1439.0,0.2782564163208008,13.0,1.0,28.0
282,245000.0,2630.0,0.2782564163208008,13.0,1.0,28.0
283,364100.0,3821.0,0.2782564163208008,13.0,1.0,28.0
284,483200.0,5012.0,0.2782564163208008,13.0,1.0,28.0
285,602300.0,6203.0,0.2782564163208008,13.0,1.0,28.0
